ppt_id,ppt_name,O,C,E,A,N,gorilla
ppt_468,Doan Anh,-0.39115998421316084,1.2731662370593113,-1.5732755452442286,1.7712802780110086,-0.06289431430201722,0
ppt_469,Tawheeda,-0.6447514530185106,0.0019527483649196876,0.10766318899515809,0.12897989069258617,0.021510224999113824,0
ppt_470,Alec,0.7580797325477548,1.0144296870800935,-0.4201588455058154,-0.6733400394233635,-0.10622129833522673,0
ppt_471,Tatyana,1.117906075917823,-1.2009159626155363,-0.7030622613953581,1.1728257726183973,0.7627908261213351,0
ppt_472,Tyler,-0.7187427474154428,0.3319318675620352,0.9139929094261274,-2.641265698030881,0.22331344163188052,0
ppt_473,Kyrie,-0.2841256427458841,-0.7651105800001587,2.1650221615568834,-0.27433759047745926,1.451413893652949,1
ppt_474,Jacob,0.4233124149114733,0.3826322138175512,1.0199360681450886,0.694884722875104,-0.33628104280765886,0
ppt_475,Elijah,-1.007527980572049,0.514051742522781,-0.052932593680967956,-1.2552399102707892,0.8567933942601171,1
ppt_476,Smaly,0.3204592551169524,-0.010212921314416453,-0.23838757401275998,-0.8271987403893847,-1.6252557816217965,0
ppt_477,Muhyddeen,-2.3289011572254426,-0.3041945846279978,1.0981024413193354,-0.5397019904225122,-0.07738554102361744,1
ppt_478,Porfirio,-0.6515238900823707,-0.3584252682301848,-0.43720219040538416,-1.488113219297827,1.8103315757421292,0
ppt_479,Halat,-1.363537280958519,0.9768846785146346,-0.6208213375951371,-0.4462490234458668,0.8468270408798252,0
ppt_480,Hunter,-1.1509690123066927,-0.948252893972276,0.7900377693360778,0.7647685303804124,0.3043938234355553,0
ppt_481,Ghaaliya,0.22906125943689498,-0.06168745399610381,1.1250260106164836,1.3033323481343781,-0.07277970626104562,0
ppt_482,Laura,1.1048028517387225,-0.7256317720054142,1.7828858128658167,0.893019549856325,0.7923121850334731,0
ppt_483,Eldriges,1.2822046547779522,-0.743219158292034,0.9696768360152273,0.1802716149065245,0.13904297214294656,0
